1.000000000000000000e+01,1.390000000000000000e+02,4.400000000000000000e+01,9.900000000000000000e+01,1.120000000000000000e+02,9.400000000000000000e+03,3.300000000000000000e+01,4.300000000000000000e+01,9.000000000000000000e+00,3.500000000000000000e+01,6.500000000000000000e+00,5.500000000000000000e+00,1.774000000000000000e+03,1.422000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+01,6.000000000000000000e+00,4.900340727999999757e+01,5.142703644551980346e+01,5.163647739000000314e+01,5.513180331313439808e+01
6.000000000000000000e+00,1.000000000000000000e+02,3.600000000000000000e+01,9.500000000000000000e+01,1.100000000000000000e+02,7.300000000000000000e+03,1.800000000000000000e+01,2.400000000000000000e+01,1.200000000000000000e+01,2.700000000000000000e+01,3.600000000000000089e+00,7.099999999999999645e+00,6.480000000000000000e+02,2.319000000000000000e+03,5.000000000000000000e-01,2.500000000000000000e+00,-3.500000000000000000e+00,5.500000000000000000e+00,5.764448644000000144e+01,5.874457044702320019e+01,1.582597638000000018e+01,1.679480916560790149e+01
1.200000000000000000e+01,1.940000000000000000e+02,4.300000000000000000e+01,5.000000000000000000e+01,1.860000000000000000e+02,6.500000000000000000e+03,2.900000000000000000e+01,1.300000000000000000e+01,2.200000000000000000e+01,1.600000000000000000e+01,9.000000000000000000e+00,6.799999999999999822e+00,3.483000000000000000e+03,1.896000000000000000e+03,5.000000000000000000e-01,5.000000000000000000e-01,-1.900000000000000000e+01,1.650000000000000000e+01,2.866722632000000104e+01,3.602656472574160063e+01,5.162834902000000170e+01,5.961148036936820205e+01
1.200000000000000000e+01,1.360000000000000000e+02,4.100000000000000000e+01,7.700000000000000000e+01,1.610000000000000000e+02,4.500000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,4.500000000000000000e+01,3.600000000000000000e+01,6.299999999999999822e+00,6.799999999999999822e+00,1.945000000000000000e+03,2.035000000000000000e+03,1.000000000000000000e+00,2.500000000000000000e+00,-7.500000000000000000e+00,1.750000000000000000e+01,3.841334486000000226e+01,4.359620038981140056e+01,5.159569428999999730e+01,5.500955995659479925e+01
8.000000000000000000e+00,5.000000000000000000e+01,1.900000000000000000e+01,9.400000000000000000e+01,1.530000000000000000e+02,1.000000000000000000e+03,2.100000000000000000e+01,1.100000000000000000e+01,3.900000000000000000e+01,3.100000000000000000e+01,9.800000000000000711e+00,5.700000000000000178e+00,4.130000000000000000e+03,1.592000000000000000e+03,2.500000000000000000e+00,5.000000000000000000e+00,-1.500000000000000000e+01,-1.450000000000000000e+01,8.318602019000000070e+00,9.578428072401150573e+00,2.972589315999999826e+01,3.088889863418350146e+01
9.000000000000000000e+00,9.900000000000000000e+01,2.700000000000000000e+01,8.400000000000000000e+01,1.260000000000000000e+02,6.900000000000000000e+03,4.500000000000000000e+01,4.000000000000000000e+00,3.300000000000000000e+01,4.300000000000000000e+01,5.599999999999999645e+00,3.399999999999999911e+00,1.505000000000000000e+03,5.090000000000000000e+02,3.500000000000000000e+00,4.500000000000000000e+00,1.250000000000000000e+01,1.600000000000000000e+01,3.865184562000000312e+01,4.066508786039830170e+01,1.357657863000000020e+02,1.371915009497880078e+02
4.000000000000000000e+00,1.170000000000000000e+02,1.800000000000000000e+01,4.600000000000000000e+01,8.900000000000000000e+01,1.400000000000000000e+03,4.400000000000000000e+01,1.100000000000000000e+01,3.200000000000000000e+01,2.100000000000000000e+01,2.299999999999999822e+00,4.799999999999999822e+00,2.170000000000000000e+02,1.014000000000000000e+03,1.500000000000000000e+00,2.000000000000000000e+00,3.500000000000000000e+00,1.950000000000000000e+01,1.642033202000000074e+02,1.649617502845680121e+02,3.506659287000000091e+01,3.581192962910149902e+01
2.000000000000000000e+00,1.280000000000000000e+02,3.200000000000000000e+01,9.600000000000000000e+01,1.090000000000000000e+02,7.600000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+00,2.200000000000000000e+01,9.000000000000000000e+00,4.400000000000000355e+00,5.799999999999999822e+00,8.130000000000000000e+02,1.615000000000000000e+03,2.500000000000000000e+00,3.500000000000000000e+00,1.600000000000000000e+01,9.000000000000000000e+00,2.372639811000000165e+01,2.407465176663989936e+01,1.263914579999999965e+01,1.311720447126960032e+01
7.000000000000000000e+00,1.590000000000000000e+02,1.500000000000000000e+01,8.600000000000000000e+01,1.130000000000000000e+02,7.900000000000000000e+03,4.900000000000000000e+01,6.000000000000000000e+00,4.800000000000000000e+01,1.000000000000000000e+01,3.500000000000000000e+00,4.299999999999999822e+00,5.140000000000000000e+02,9.240000000000000000e+02,3.000000000000000000e+00,1.500000000000000000e+00,1.950000000000000000e+01,1.100000000000000000e+01,1.181705115999999975e+02,1.195739582456640022e+02,6.674941029999999387e+01,6.862408175650089959e+01
7.000000000000000000e+00,4.300000000000000000e+01,2.300000000000000000e+01,6.300000000000000000e+01,1.060000000000000000e+02,3.500000000000000000e+03,1.100000000000000000e+01,1.800000000000000000e+01,5.000000000000000000e+01,2.500000000000000000e+01,5.000000000000000000e+00,8.000000000000000000e+00,1.225000000000000000e+03,2.880000000000000000e+03,3.500000000000000000e+00,1.500000000000000000e+00,-9.000000000000000000e+00,1.550000000000000000e+01,2.661475516000000141e+01,2.757780942374139954e+01,1.594471350999999970e+01,1.722568454520200021e+01
